,localx_X,localy_X,vel_X,acc_X,laneID_X,dzone_X,int_X,section_X,direction_X,movement_X,space_headway_X,localy_Y,vel_Y,acc_Y,laneID_Y,dzone_Y,int_Y,section_Y,direction_Y,movement_Y,space_headway_Y,relative_x,relative_y,relative_distance,num_lanes,duration
15560,-19.23,909.8430000000001,31.81,0.22,2.0,201.0,0.0,3.0,4.0,1.0,59.16,768.7289999999997,0.31,0.0,12.0,203.0,0.0,3.0,4.0,1.0,21.97,11.921646341215821,41.550304878094224,43.22676817606892,3.0,18600.0
15561,28.698,337.523,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.0,192.593,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,25.99,15.86006097580738,40.797865853670466,43.77222169790355,3.0,40500.0
15562,-16.49,1430.16,45.19,-8.81,2.0,201.0,0.0,4.0,4.0,1.0,40.21,1389.9479999999999,44.97,-0.7,2.0,203.0,0.0,4.0,4.0,1.0,92.14,0.3493902438161213,12.902743902437887,12.90747356202491,3.0,27200.0
15563,66.618,386.93699999999995,23.51,-11.8,2.0,203.0,0.0,0.0,1.0,1.0,0.0,218.582,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,26.3,29.69695121878985,39.23810975613334,49.20912688643795,3.0,500.0
15564,18.912,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,209.733,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,23.0,14.696036585856502,37.11189024388881,39.91573485240229,3.0,32900.0
15565,60.966,1497.6429999999998,51.3,15.84,4.0,208.0,4.0,0.0,2.0,1.0,0.0,1570.4129999999998,0.09,-1.25,3.0,203.0,0.0,0.0,3.0,1.0,0.0,-8.081707317189018,-21.15579268294557,22.64688846628781,3.0,2600.0
15566,38.202,268.135,0.91,-0.7,3.0,208.0,0.0,2.0,2.0,1.0,23.23,180.417,37.36,-6.98,1.0,201.0,0.0,2.0,4.0,1.0,0.0,22.78323170768733,18.955182926814505,29.6373852901225,3.0,2200.0
15567,-38.594,1302.491,51.34,10.72,3.0,211.0,0.0,4.0,4.0,1.0,66.27,1280.516,47.72,-11.25,2.0,208.0,0.0,4.0,2.0,1.0,0.0,-15.888719512263267,9.663109756117436,18.59642701967632,3.0,2000.0
15568,18.912,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,212.945,2.2,3.33,1.0,208.0,0.0,2.0,2.0,1.0,21.09,16.617987804943922,35.26524390241631,38.984547530812456,3.0,26300.0
15569,18.912,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,218.582,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,26.28,10.422256097152102,35.95762195125245,37.4376013994462,3.0,38200.0
15570,-14.559000000000001,1532.48,34.37,5.77,2.0,201.0,4.0,0.0,4.0,1.0,73.56,1431.493,40.52,-10.98,3.0,201.0,0.0,4.0,4.0,1.0,853.39,2.676829268656126,31.224999999948324,31.339528393552875,3.0,36000.0
15571,17.45,214.575,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,19.46,337.523,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.0,-18.51158536595815,-32.45304878048667,37.36146635117261,3.0,6900.0
15572,-29.788,906.1460000000001,25.9,6.09,3.0,211.0,0.0,3.0,4.0,1.0,85.43,1051.733,29.35,5.47,1.0,203.0,3.0,0.0,4.0,1.0,42.72,-25.045121951233146,-38.9036585366007,46.268269700568716,3.0,5400.0
15573,-15.007,704.4119999999997,0.0,-0.14,12.0,203.0,0.0,3.0,4.0,1.0,23.37,727.4889999999997,0.0,0.0,12.0,203.0,0.0,3.0,4.0,1.0,23.08,-2.9198170727595874,-6.402439024390246,7.0368002102811955,3.0,61300.0
15574,-24.958000000000002,1495.089,28.78,9.64,3.0,201.0,4.0,0.0,4.0,1.0,79.01,1452.287,41.09,11.33,1.0,203.0,0.0,4.0,4.0,1.0,51.05,-7.251829268388088,12.857926829303501,14.761954819249814,3.0,26100.0
15575,38.626999999999995,68.688,7.27,-0.66,0.0,208.0,1.0,0.0,2.0,3.0,0.0,12.857000000000001,0.0,0.0,1.0,208.0,1.0,0.0,2.0,1.0,201.95,15.757012195181012,12.064024390263777,19.845002338320914,3.0,45400.0
15576,36.986999999999995,218.582,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,26.28,337.523,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.0,-12.539634146023452,-33.59664634151225,35.86052244338844,3.0,10300.0
15577,-4.113,574.205,35.05,-9.39,11.0,203.0,0.0,3.0,4.0,1.0,0.0,481.47,32.24,0.0,2.0,201.0,0.0,3.0,4.0,1.0,66.22,20.91341463411681,21.299695121919424,29.85042585869101,3.0,4600.0
15578,-29.369,255.373,37.67,-0.91,3.0,201.0,0.0,2.0,4.0,1.0,47.25,254.46200000000002,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,20.76,-15.3006097560226,7.457317073159374,17.021170254589673,3.0,5300.0
15579,-6.56,761.495,35.22,-8.27,11.0,203.0,0.0,3.0,4.0,1.0,69.65,657.578,51.3,-11.36,2.0,201.0,0.0,3.0,4.0,1.0,146.09,20.908841463771264,25.02987804877992,32.61402223728186,3.0,4400.0
15580,19.993,286.64099999999996,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,24.58,133.44299999999998,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,32.25,18.07195121939181,42.75792682928136,46.42020818150492,3.0,32800.0
15581,-45.604,726.2510000000003,33.27,3.05,3.0,211.0,0.0,3.0,4.0,1.0,61.66,611.534,38.5,0.29,3.0,201.0,0.0,3.0,4.0,1.0,186.98,15.23993902487635,31.47347560975837,34.969063591122996,3.0,7600.0
15582,-27.945,235.657,33.67,11.14,3.0,201.0,0.0,2.0,4.0,1.0,61.15,286.64099999999996,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,24.59,-19.890243901939293,-8.299695121950652,21.55241846280748,3.0,3000.0
15583,25.474,209.733,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,23.0,49.202,0.44,0.0,0.0,207.0,1.0,0.0,2.0,3.0,0.0,12.407317072743687,48.31402439023539,49.88172480702584,3.0,23400.0
15584,32.01,142.08,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,30.53,286.64099999999996,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,24.58,-13.878658536549025,-41.64024390239076,43.89222112202474,3.0,21800.0
15585,-13.713,1575.318,34.27,-1.64,1.0,201.0,4.0,0.0,4.0,1.0,57.27,1555.57,43.16,-6.04,2.0,201.0,4.0,0.0,4.0,1.0,233.17,2.832926828811717,5.953048780509385,6.592743298546173,3.0,14100.0
15586,49.236000000000004,348.514,0.08,0.0,3.0,208.0,2.0,0.0,2.0,1.0,0.0,232.72799999999998,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,21.73,20.10670731712996,27.046341463432242,33.70139857177001,3.0,13700.0
15587,40.455999999999996,291.357,0.03,0.0,3.0,204.0,0.0,2.0,2.0,1.0,19.95,132.30700000000002,3.41,-6.78,2.0,208.0,0.0,2.0,2.0,1.0,32.35,24.485365853633557,41.729878048801496,48.383012131884996,3.0,37600.0
15588,26.451999999999998,254.46200000000002,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,20.76,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,-9.209146341536103,-25.02042682928022,26.66139784518421,3.0,24700.0
15589,39.688,333.154,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,0.0,195.08700000000002,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,23.5,17.99451219508561,37.49176829268236,41.58647807702964,3.0,36600.0
15590,-15.425,599.058,27.02,-1.21,12.0,203.0,0.0,3.0,4.0,1.0,53.13,711.368,33.78,-2.89,3.0,201.0,0.0,3.0,4.0,1.0,50.46,-6.934451219546268,-34.664329268228514,35.351129222875336,3.0,9700.0
15591,-23.789,668.7860000000003,41.33,5.4,1.0,201.0,0.0,3.0,4.0,1.0,86.39,655.448,27.76,-9.77,12.0,203.0,0.0,3.0,4.0,1.0,37.53,-1.2579268293182662,5.105792682918879,5.258469247686696,3.0,8900.0
15592,-28.3,1133.705,45.16,8.12,2.0,201.0,0.0,4.0,4.0,1.0,75.42,1072.876,28.96,0.0,1.0,203.0,3.0,0.0,4.0,1.0,52.01,4.423170731823165,16.797865853607995,17.37045585350789,3.0,10600.0
15593,26.451999999999998,254.46200000000002,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,20.76,337.523,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.0,-11.326524390407453,-22.659451219540024,25.332605162857,3.0,16200.0
15594,-29.75,262.822,36.53,3.78,3.0,201.0,0.0,2.0,4.0,1.0,48.71,118.042,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,15.4,2.8835365852545496,47.02957317072661,47.11788976449635,3.0,6700.0
15595,29.072,303.781,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,33.74,186.66,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,23.07,15.591158536717115,31.742378048777645,35.36471106496656,3.0,22600.0
15596,-33.551,622.679,37.3,-4.26,2.0,201.0,0.0,3.0,4.0,1.0,50.22,570.212,24.38,-0.54,12.0,203.0,0.0,3.0,4.0,1.0,55.97,1.9118902438161212,16.836585365832082,16.944790676941107,3.0,8900.0
15597,-5.2620000000000005,214.446,35.23,0.0,1.0,201.0,0.0,2.0,4.0,1.0,131.25,333.7580000000001,10.36,7.05,4.0,203.0,0.0,2.0,2.0,1.0,0.0,-30.559451219046537,-25.95182926828473,40.09211270536245,3.0,800.0
15598,40.241,291.361,0.0,0.0,3.0,204.0,0.0,2.0,2.0,1.0,19.95,142.08,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,30.36,20.081402439476424,40.33445121944746,45.05697148178289,3.0,30600.0
15599,25.474,209.733,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,23.0,333.165,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,14.64,-19.187804878541698,-32.17713414633181,37.46384681166659,3.0,24400.0
15600,-13.397,507.14099999999996,0.0,0.0,12.0,203.0,0.0,3.0,4.0,1.0,19.92,365.21,38.05,0.0,1.0,201.0,2.0,0.0,4.0,1.0,119.0,21.432926828927567,36.97469512195179,42.73755294603856,3.0,700.0
15601,38.556,278.47900000000004,10.36,11.19,3.0,208.0,0.0,2.0,2.0,1.0,26.94,128.341,33.8,-1.54,2.0,201.0,0.0,2.0,4.0,1.0,0.0,33.538719512261,35.066768292709625,48.523437069283354,3.0,200.0
15602,21.33,118.042,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,15.4,267.315,0.06,0.0,3.0,208.0,0.0,2.0,2.0,1.0,24.05,-22.26829268293819,-39.46493902441012,45.313996416266434,3.0,13300.0
15603,-33.681,437.281,31.6,0.0,2.0,201.0,2.0,0.0,4.0,1.0,44.38,311.226,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,32.79,5.688109756560952,40.92652439026208,41.31991034924205,3.0,7200.0
15604,18.938,76.854,0.0,0.0,2.0,208.0,1.0,0.0,2.0,1.0,17.5,234.99,0.92,-4.46,1.0,208.0,0.0,2.0,2.0,1.0,26.2,-17.88902439052103,-44.789024390260366,48.2293883381906,3.0,3500.0
15605,39.400999999999996,381.25800000000004,20.12,0.5,3.0,208.0,2.0,0.0,2.0,1.0,0.0,261.29900000000004,0.91,7.83,1.0,208.0,0.0,2.0,2.0,1.0,32.66,21.797560975977746,28.41067073168233,35.80921495824139,3.0,2000.0
15606,28.42,275.223,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,28.56,142.08,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,30.53,14.735365854065137,37.39939024387973,40.19757949761596,3.0,19500.0
15607,-6.54,63.341,19.14,0.09,1.0,201.0,1.0,0.0,4.0,1.0,0.0,118.042,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,16.9,-14.217378049180276,-12.172256097575175,18.716240463786235,3.0,400.0
15608,23.892,181.197,5.32,-4.14,2.0,208.0,0.0,2.0,2.0,1.0,26.9,311.307,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,21.84,-20.098475609883305,-34.01158536584173,39.50615978476032,3.0,42700.0
15609,17.942999999999994,352.787,12.54,8.6,1.0,208.0,2.0,0.0,2.0,1.0,585.15,440.499,32.16,0.0,2.0,201.0,2.0,0.0,4.0,1.0,45.63,-1.329878048982653,-30.787804878030038,30.816513508715037,3.0,4200.0
15610,18.588,311.226,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,32.79,218.582,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,26.28,6.35701219420653,27.634146341503172,28.355910284469857,3.0,37600.0
15611,-35.582,1310.234,38.31,5.0,3.0,211.0,0.0,4.0,4.0,1.0,45.32,1190.017,43.96,-12.69,1.0,201.0,0.0,4.0,4.0,1.0,47.29,3.5378048775672184,34.25091463417985,34.43314125416985,3.0,25100.0
15612,17.45,214.575,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,19.46,311.226,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,32.79,-12.328963414141226,-26.490548780477585,29.219043679732145,3.0,24200.0
15613,-28.489,1146.1019999999999,51.23,0.5,2.0,201.0,0.0,4.0,4.0,1.0,265.24,1013.066,28.07,-15.84,3.0,211.0,3.0,0.0,4.0,1.0,47.03,19.740243902623014,33.58262195117011,38.95471378986448,3.0,18300.0
15614,-46.092,615.15,38.46,-11.2,3.0,211.0,0.0,3.0,4.0,1.0,65.26,514.677,31.88,0.0,2.0,201.0,0.0,3.0,4.0,1.0,42.88,10.051524390114428,29.106707317064647,30.793401134112,3.0,6500.0
15615,-15.093,489.05800000000005,0.64,0.0,12.0,203.0,0.0,3.0,4.0,1.0,0.0,471.227,34.26,2.59,1.0,201.0,2.0,0.0,4.0,1.0,114.52,4.980487804348785,3.6323170732031014,6.164331763423325,3.0,4100.0
15616,-32.775999999999996,642.81,50.59,15.84,2.0,201.0,0.0,3.0,4.0,1.0,167.66,484.05,28.85,0.0,31.0,211.0,0.0,3.0,4.0,1.0,0.0,27.469207316625685,40.56981707321162,48.99456508591147,3.0,2600.0
15617,-35.749,522.303,45.87,-11.1,2.0,201.0,0.0,3.0,4.0,1.0,100.97,531.794,3.19,0.48,12.0,203.0,0.0,3.0,4.0,1.0,24.63,-6.97652439007581,0.1466463414367243,6.97806547080059,3.0,3800.0
15618,-18.614,257.85,33.88,11.22,2.0,201.0,0.0,2.0,4.0,1.0,49.95,292.539,1.32,0.0,3.0,204.0,0.0,2.0,2.0,1.0,22.58,-20.63536585376757,-2.0493902439228826,20.736883186504254,3.0,3200.0
15619,17.297,212.36700000000002,2.43,-4.21,1.0,208.0,0.0,2.0,2.0,1.0,21.67,303.781,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,33.74,-14.561280488070647,-23.677743902421426,27.796878345615028,3.0,29600.0
15620,-16.084,1520.099,45.31,-0.1,2.0,201.0,4.0,0.0,4.0,1.0,65.69,1580.606,19.45,-3.46,0.0,207.0,4.0,0.0,4.0,2.0,0.0,-5.991768292662482,-18.306097560973907,19.261736556833352,3.0,2800.0
15621,18.38,92.505,22.76,-3.81,2.0,208.0,0.0,2.0,2.0,1.0,43.07,256.54900000000004,21.58,-7.66,1.0,208.0,0.0,2.0,2.0,1.0,54.68,-19.301524390352935,-45.836280487838394,49.73442924927543,3.0,49000.0
15622,31.149,124.839,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,17.24,260.70799999999997,0.08,0.0,1.0,208.0,0.0,2.0,2.0,1.0,25.93,-12.439634146100685,-39.39451219509753,41.31188798370903,3.0,10600.0
15623,-19.695,301.404,30.05,0.0,2.0,201.0,0.0,2.0,4.0,1.0,39.1,435.08099999999996,0.0,0.0,2.0,211.0,0.0,0.0,3.0,1.0,0.0,-39.95518292663847,-23.75365853658877,46.48282410282317,3.0,500.0
15624,0.20800000000000002,859.355,34.68,-5.37,11.0,203.0,0.0,3.0,4.0,1.0,128.94,791.1030000000003,41.6,-6.98,2.0,201.0,0.0,3.0,4.0,1.0,121.56,14.347865854151456,17.34054878051677,22.50679645303185,3.0,11500.0
15625,17.278,237.361,1.63,-0.27,1.0,208.0,0.0,2.0,2.0,1.0,26.29,155.384,33.82,0.0,2.0,201.0,0.0,2.0,4.0,1.0,0.0,19.648780486909896,18.923170731698228,27.279313869006533,3.0,2000.0
15626,39.774,291.369,0.0,0.0,3.0,204.0,0.0,2.0,2.0,1.0,19.94,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,-0.7713414632101975,-16.540548780495754,16.55852413751983,3.0,48900.0
15627,18.912,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,275.223,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,28.56,5.989329267872453,19.538109756086204,20.43550336839943,3.0,38700.0
15628,38.255,271.228,1.22,0.0,3.0,208.0,0.0,2.0,2.0,1.0,22.24,135.957,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,26.36,23.634146341327124,34.28323170732389,41.64027917271118,3.0,3200.0
15629,28.698,337.523,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.0,275.223,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,28.56,8.106707316743801,17.177134146346006,18.994015926099287,3.0,35500.0
15630,30.97300000000001,104.99,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,19.85,244.858,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,22.5,-18.086890243959232,-38.10121951214458,42.176279198260886,3.0,6600.0
15631,-14.76,621.765,28.44,-13.03,12.0,203.0,0.0,3.0,4.0,1.0,34.36,774.211,31.77,11.48,3.0,201.0,0.0,3.0,4.0,1.0,64.82,-11.042682927033708,-44.155792682928535,45.515655259314535,3.0,10000.0
15632,26.451999999999998,254.46200000000002,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,20.76,124.839,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,17.24,13.763719512058833,36.675609756053845,39.173209286258135,3.0,38000.0
15633,-25.726,1476.693,40.24,-13.87,3.0,201.0,0.0,4.0,4.0,1.0,88.29,1503.48,33.01,-3.99,1.0,203.0,4.0,0.0,4.0,1.0,36.49,-6.469512195326388,-8.58048780490474,10.746132281690741,3.0,26700.0
15634,25.474,209.733,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,23.0,311.307,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,22.19,-16.333536585940553,-26.155182926790648,30.836309950091948,3.0,6500.0
15635,-31.594,336.402,34.26,0.0,3.0,201.0,0.0,2.0,4.0,1.0,54.35,335.435,12.92,-3.1,3.0,208.0,0.0,2.0,2.0,1.0,29.75,-19.46371951219967,9.616463414674467,21.709738502694005,3.0,2600.0
15636,29.072,303.781,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,33.74,232.72799999999998,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,21.73,9.42926829334394,19.09146341466822,21.293075772689022,3.0,43800.0
15637,28.42,275.223,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,28.56,172.606,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,23.48,10.684146341958606,29.003353658552488,30.90866393908765,3.0,25000.0
15638,-37.397,821.209,29.29,2.78,3.0,211.0,0.0,3.0,4.0,1.0,112.5,738.802,46.28,-4.26,2.0,201.0,0.0,3.0,4.0,1.0,178.88,6.703658537121445,22.552439024410692,23.52767612264508,3.0,5800.0
15639,29.072,303.765,0.04,1.3,2.0,208.0,0.0,2.0,2.0,1.0,43.36,234.53599999999997,0.07,0.0,1.0,208.0,0.0,2.0,2.0,1.0,26.61,12.047256097742698,17.414329268276784,21.175345176609518,3.0,5700.0
15640,-41.466,782.916,29.99,4.8,3.0,211.0,0.0,3.0,4.0,1.0,123.24,659.676,44.79,-11.13,3.0,201.0,0.0,3.0,4.0,1.0,101.82,15.346036585354495,32.26402439027968,35.72769386254311,3.0,4500.0
15641,18.588,311.226,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,32.79,244.858,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,22.45,3.179573170306933,20.844512195156025,21.085620080978032,3.0,32600.0
15642,-35.838,371.23900000000003,47.65,0.1,3.0,201.0,2.0,0.0,4.0,1.0,126.13,507.14099999999996,0.0,0.0,12.0,203.0,0.0,3.0,4.0,1.0,21.17,-26.136585365322127,-31.830792682935353,41.18641107674692,3.0,700.0
15643,-17.465999999999998,121.59,33.69,-3.85,2.0,201.0,0.0,2.0,4.0,1.0,0.0,135.957,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,26.8,-9.629878048819103,-0.7637195122320342,9.660114840336627,3.0,2100.0
15644,16.899,1285.883,38.87,-14.62,2.0,208.0,0.0,4.0,2.0,1.0,255.53,1200.8039999999999,28.52,10.98,1.0,201.0,0.0,4.0,4.0,1.0,67.6,17.393292682586104,21.957012195148643,28.011372955997878,3.0,1100.0
15645,18.570999999999998,266.54900000000004,11.35,11.27,1.0,208.0,0.0,2.0,2.0,1.0,48.91,269.54400000000004,41.3,10.59,3.0,201.0,0.0,2.0,4.0,1.0,144.35,13.458231706796894,-7.327134146357932,15.323540565827393,3.0,2800.0
15646,50.537,315.524,0.13,0.0,4.0,203.0,0.0,2.0,2.0,1.0,0.0,348.116,0.08,0.0,3.0,208.0,2.0,0.0,2.0,1.0,0.0,-3.2158536586637907,-7.344512195076522,8.017703794576661,3.0,22400.0
15647,-33.097,349.457,38.65,-11.2,3.0,201.0,2.0,0.0,4.0,1.0,50.63,283.018,9.71,10.94,2.0,208.0,0.0,2.0,2.0,1.0,46.77,-7.482621950812911,27.233536585330647,28.242789278032195,3.0,3700.0
15648,17.048,234.037,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,26.42,118.042,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,15.4,12.287499999809196,33.18658536584003,35.38830462864106,3.0,15800.0
15649,36.243,197.082,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,21.5,49.847,0.0,0.0,0.0,207.0,1.0,0.0,2.0,3.0,0.0,14.164329267947412,43.193292682891055,45.456449007822,3.0,13000.0
15650,39.191,311.307,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,21.83,218.582,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,26.28,12.05975609723615,25.00091463415429,27.75758364247678,3.0,52600.0
15651,26.451999999999998,254.46200000000002,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,20.76,311.226,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,32.79,-5.143902438590532,-16.696951219530938,17.471345464077267,3.0,15000.0
15652,20.206,299.63599999999997,16.24,11.21,1.0,208.0,0.0,2.0,2.0,1.0,35.15,441.526,42.45,-0.63,2.0,201.0,2.0,0.0,4.0,1.0,84.47,-7.497865853195147,-45.398780487750365,46.01377252657571,3.0,4400.0
15653,18.660999999999998,270.20099999999996,12.52,7.26,1.0,208.0,0.0,2.0,2.0,1.0,52.38,312.1,41.58,0.0,3.0,201.0,0.0,2.0,4.0,1.0,54.76,8.404878048203521,-18.040243902445273,19.90206961762739,3.0,3300.0
15654,28.42,275.223,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,28.56,137.231,21.43,-11.32,1.0,208.0,0.0,2.0,2.0,1.0,77.34,21.615853658934107,36.13292682928704,42.10502975482936,3.0,19400.0
15655,35.726,189.604,1.67,-0.03,3.0,208.0,0.0,2.0,2.0,1.0,28.98,275.223,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,28.56,-8.159756098544543,-24.439939024372638,25.7661064016818,3.0,51400.0
15656,-17.78,218.21,27.17,-11.09,2.0,201.0,0.0,2.0,4.0,1.0,44.08,311.505,23.24,-0.43,1.0,208.0,0.0,2.0,2.0,1.0,84.33,-22.008536585674786,-21.40030487803969,30.697699124136893,3.0,1300.0
15657,54.69300000000001,435.08099999999996,0.0,0.0,2.0,211.0,0.0,0.0,3.0,1.0,0.0,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,24.04664634136347,17.65091463415202,29.8294483302781,3.0,19400.0
15658,18.735,260.281,0.08,0.0,1.0,208.0,0.0,2.0,2.0,1.0,26.36,172.606,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,24.48,6.08231707294358,26.12347560977313,26.82220272293521,3.0,18600.0
15659,50.405,264.48400000000004,24.98,-11.35,4.0,203.0,0.0,2.0,2.0,1.0,0.0,234.037,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,30.1,12.961280487886656,3.988719512225788,13.561145793511775,3.0,29800.0
15660,39.191,311.307,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,21.86,284.017,24.85,-11.2,4.0,203.0,0.0,2.0,2.0,1.0,0.0,0.3981707313824899,8.936280487800904,8.945146666655658,3.0,29000.0
15661,38.488,267.312,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,24.05,303.781,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,33.74,-2.0990853655015735,-11.289939024377752,11.483417720601759,3.0,28200.0
15662,54.69300000000001,435.08099999999996,0.0,0.0,2.0,211.0,0.0,0.0,3.0,1.0,0.0,348.398,0.08,0.0,3.0,208.0,2.0,0.0,2.0,1.0,0.0,15.502743902275474,21.466463414608594,26.47912611908234,3.0,19700.0
15663,50.547,316.066,0.13,0.0,4.0,203.0,0.0,2.0,2.0,1.0,0.0,435.08099999999996,0.0,0.0,2.0,211.0,0.0,0.0,3.0,1.0,0.0,-18.65823170732389,-28.75640243902325,34.27915243525209,3.0,19300.0
15664,39.324,333.165,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,17.71,321.286,0.0,0.0,4.0,203.0,0.0,2.0,2.0,1.0,0.0,-1.5935975609619808,4.739634146368722,5.000368489194405,3.0,11300.0
15665,-15.352,616.3330000000002,12.42,-6.32,12.0,203.0,0.0,3.0,4.0,1.0,27.84,538.67,46.8,-0.57,2.0,201.0,0.0,3.0,4.0,1.0,62.16,15.812195121969392,18.675914634141236,24.470702932220053,3.0,2100.0
15666,-34.663000000000004,455.616,51.4,0.0,2.0,201.0,2.0,0.0,4.0,1.0,64.25,387.319,19.93,0.0,2.0,203.0,0.0,0.0,1.0,1.0,0.0,-22.54146341484313,38.338719512174116,44.474430707046395,3.0,300.0
15667,27.118000000000002,232.72799999999998,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,21.73,328.635,40.88,-3.6,1.0,201.0,0.0,2.0,4.0,1.0,49.5,-2.0698170736999955,-30.9048780487856,30.974112254088734,3.0,6600.0
15668,-38.857,1134.808,36.33,2.85,3.0,211.0,0.0,4.0,4.0,1.0,140.37,1242.0410000000004,34.45,0.3,1.0,203.0,0.0,4.0,4.0,1.0,42.14,-18.14451219553764,-27.48963414633181,32.9378704277187,3.0,14600.0
15669,39.191,311.307,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,21.86,344.017,0.0,0.0,1.0,208.0,2.0,0.0,2.0,1.0,0.0,1.6375000000840465,-10.956707317098157,11.078395257564496,3.0,12000.0
15670,27.77,459.55,35.6,0.0,3.0,208.0,2.0,0.0,2.0,1.0,0.0,363.66900000000004,19.7,5.71,3.0,208.0,2.0,0.0,2.0,1.0,33.98,13.371036585318153,26.947256097592774,30.082207873677888,3.0,3200.0
